Date,campaign,ad_id,spend
21-02-19,14450551,37109186,0.01
21-02-19,14450551,37109187,0.14
21-02-19,14491781,37164975,0
21-02-19,14491781,37164978,0
21-02-19,14491816,37165064,0
21-02-19,14491816,37165066,0
21-02-19,14492267,37165906,0
21-02-19,14492373,37166144,0
21-02-19,14492373,37166146,0
21-02-19,14492373,37166147,0
21-02-19,14492373,37166148,0
21-02-19,14590957,37360379,0.05
21-02-19,14674745,37505230,0.14
21-02-19,14674745,37505231,27.54
21-02-19,14674745,37505232,285.43
21-02-19,14674745,37505233,696.32
21-02-19,14674745,37505235,0.01
21-02-19,14674835,37505409,804.37
21-02-19,14674835,37505411,0.02
21-02-19,14674926,37505542,0
21-02-19,14674945,37505599,0
21-02-19,14674945,37505600,0
21-02-19,14674945,37505602,0
21-02-19,14674981,37505661,0
21-02-19,14674981,37505662,0
21-02-19,14674981,37505663,0
21-02-19,14674981,37505664,0
21-02-19,14674997,37505694,0
21-02-19,14674997,37505695,0
21-02-19,14674997,37505696,0
21-02-19,14675019,37505737,0
21-02-19,14675019,37505738,0
21-02-19,14675019,37505739,0
21-02-19,14675019,37505740,0
21-02-19,14675019,37505741,0
21-02-19,14675019,37505742,0
21-02-19,14675019,37505743,0
21-02-19,14675019,37505744,0
21-02-19,14675023,37505757,0
21-02-19,14675037,37505772,0
21-02-19,14675037,37505773,0
21-02-19,14675037,37505774,0
21-02-19,14675037,37505775,0
21-02-19,14675051,37505815,0
21-02-19,14675051,37505816,0
21-02-19,14675051,37505817,0
21-02-19,14675051,37505818,0
21-02-19,14675051,37505819,0
21-02-19,14675066,37505840,0
21-02-19,14675066,37505841,0
21-02-19,14675066,37505842,0
21-02-19,14675066,37505845,0
21-02-19,14675066,37505846,0
21-02-19,14675066,37505849,0
21-02-19,14675082,37505884,0
21-02-19,14675082,37505885,0
21-02-19,14675082,37505886,0
21-02-19,14675082,37505887,0
21-02-19,14675113,37505932,140
21-02-19,14675113,37505933,0
21-02-19,14675113,37505934,0
21-02-19,14675113,37505935,0
21-02-19,14675113,37505936,0
21-02-19,14675113,37505937,0
21-02-19,14675113,37505938,0
21-02-19,14675113,37505939,0
21-02-19,14675223,37506145,0
21-02-19,14675223,37506146,0
21-02-19,14675223,37506147,0
21-02-19,14675244,37506184,0
21-02-19,14675244,37506185,0
21-02-19,14675244,37506186,0
21-02-19,14675244,37506187,0
21-02-19,14675258,37506206,0
21-02-19,14675285,37506252,140
21-02-19,14675303,37506271,0
21-02-19,14675303,37506272,0
21-02-19,14675303,37506277,0
21-02-19,14675336,37506319,0
21-02-19,14675336,37506320,0
21-02-19,14675336,37506321,0
21-02-19,14675353,37506352,0
21-02-19,14675409,37506437,0
21-02-19,14675409,37506439,0
21-02-19,14675409,37506440,0
21-02-19,14675409,37506443,0
21-02-19,14675409,37506444,0
21-02-19,14675409,37506445,0
21-02-19,14675419,37506458,0
21-02-19,14675442,37506487,0
21-02-19,14675442,37506489,0
21-02-19,14675442,37506490,0
21-02-19,14675747,37506982,175.38
21-02-19,14675747,37506983,68.6
21-02-19,14675747,37506984,254.02
21-02-19,14675747,37506985,386.69
21-02-19,14675836,37507142,146.7
21-02-19,14675836,37507143,96.81
21-02-19,14675836,37507144,148.93
21-02-19,14675836,37507145,260.69
21-02-19,14675852,37507167,58.58
21-02-19,14675852,37507169,91.19
21-02-19,14675852,37507170,107.87
21-02-19,14675855,37507173,119.06
21-02-19,14675855,37507175,131.01
21-02-19,14675855,37507176,227.3
21-02-19,14675949,37507352,17.41
21-02-19,14675949,37507353,0.14
21-02-19,14675949,37507354,290.78
21-02-19,14675949,37507355,848.48
21-02-19,14675949,37507356,15.9
21-02-19,14675949,37507357,14.34
21-02-19,14675950,37507361,1539.19
21-02-19,14675950,37507362,0.01
21-02-19,14727171,37610845,0
21-02-19,14727171,37610846,0
21-02-19,14727171,37610847,0
21-02-19,14727171,37610848,0
21-02-19,14727171,37610849,0
21-02-19,14727171,37610851,0
21-02-19,14727274,37611047,0
21-02-19,14727274,37611049,0
21-02-19,14727274,37611054,0
21-02-19,14727274,37611055,0
21-02-19,14727327,37611160,0
21-02-19,14727327,37611161,0
21-02-19,14727327,37611162,0
21-02-19,14727327,37611163,0
21-02-19,14727327,37611164,0
21-02-19,14727327,37611166,0
22-02-19,11487692,32636732,20.01
22-02-19,11487692,32636733,7.83
22-02-19,11487745,32636813,9.89
22-02-19,11488831,32638613,0
22-02-19,11488835,32638620,0
22-02-19,11531497,32701506,106.62
22-02-19,11531515,32701525,119.65
22-02-19,11531547,32701582,33.39
22-02-19,11531557,32701599,62.89
22-02-19,11532401,32702811,235.52
22-02-19,11532402,32702815,94.14
22-02-19,11545831,32721042,67.92
22-02-19,11545842,32721061,0
22-02-19,11582321,32785700,74.99
22-02-19,11597267,32805031,1288.19
22-02-19,11597267,32805032,12018.26
22-02-19,11597335,32805107,65.11
22-02-19,11597520,32805359,52.45
22-02-19,11597520,32805360,548.42
22-02-19,11661745,32877458,345.12
22-02-19,11661745,32877459,358.04
22-02-19,11661745,32877460,356.57
22-02-19,11661745,32877461,351.03
22-02-19,11661745,32877462,342.79
22-02-19,11661919,32877642,55.9
22-02-19,11661919,32877643,57.93
22-02-19,11661919,32877644,55.47
22-02-19,11661919,32877645,52.09
22-02-19,11661919,32877646,59.63
22-02-19,11662162,32877939,14.69
22-02-19,11662162,32877940,14.57
22-02-19,11662162,32877941,14.98
22-02-19,11662162,32877942,14.74
22-02-19,11662162,32877943,16.48
22-02-19,11795929,33082100,68.5
22-02-19,11819050,33115441,0
22-02-19,11819050,33115443,110
22-02-19,11819102,33115521,306.2
22-02-19,11819166,33115609,0
22-02-19,11823649,33121966,0
22-02-19,11823649,33121967,1166.9
22-02-19,11823649,33121968,0
22-02-19,11823780,33122159,167.3
22-02-19,11823861,33122295,0
22-02-19,11823861,33122296,0
22-02-19,11823861,33122297,0
22-02-19,12178676,33619957,89.48
22-02-19,12178676,33619958,42.61
22-02-19,12178711,33620004,27.79
22-02-19,12178750,33620049,9.65
22-02-19,12178768,33620101,11.53
22-02-19,12190679,33640355,28.15
22-02-19,12304034,33790846,49.7
22-02-19,12304034,33790847,421.75
22-02-19,12304040,33790853,36.5
22-02-19,12304040,33790854,38.23
22-02-19,12304040,33790855,35.06
22-02-19,12304040,33790857,37.34
22-02-19,12304042,33790859,64.9
22-02-19,12314829,33808285,95.4
22-02-19,12317600,33813080,1569.55
22-02-19,12317600,33813081,1386.61
22-02-19,12317600,33813082,137.85
22-02-19,12317617,33813111,36.37
22-02-19,12317617,33813112,33.28
22-02-19,12435950,34000963,188.7
22-02-19,12501879,34122331,52.21
22-02-19,12501909,34122385,47.84
22-02-19,12501909,34122386,45.6
22-02-19,12501957,34738345,45.66
22-02-19,12706263,34428356,28.79
22-02-19,12706263,34428357,31.97
22-02-19,12933542,34813479,0
22-02-19,12933542,34813480,0
22-02-19,13075378,35050649,22
22-02-19,13075378,35050651,39.12
22-02-19,13075378,35050652,37.39
22-02-19,13075452,35050780,32.23
22-02-19,13075505,35050867,8.33
22-02-19,13963188,36281804,0
22-02-19,13964650,36385438,101.6
22-02-19,13964650,36385442,18.54
22-02-19,13964774,36385318,131.73
22-02-19,13964774,36385330,52.61
22-02-19,13964774,36385367,35.26
22-02-19,13964791,36385484,33.58
22-02-19,13964827,36284305,157.76
22-02-19,13964902,36284399,0
22-02-19,13964925,36284430,0
22-02-19,13964944,36284452,0
22-02-19,13964970,36284481,0
22-02-19,13965213,36384628,21.68
22-02-19,13965213,36384653,11
22-02-19,13965213,36384669,17.74
22-02-19,13965248,36384575,63.67
22-02-19,13965248,36384578,41.81
22-02-19,13965248,36384605,24.52
22-02-19,13965266,36384716,23.46
22-02-19,13965291,36284903,11.13
22-02-19,13965291,36284905,73.27
22-02-19,13965335,36284996,25.21
22-02-19,13965400,36285098,0
22-02-19,13965505,36285297,60.09
22-02-19,13965505,36285298,84.2
22-02-19,14008456,36367710,60.07
22-02-19,14008456,36367711,37.22
22-02-19,14008456,36367712,26.27
22-02-19,14008599,36367888,45
22-02-19,14034781,36405797,77.33
22-02-19,14034781,36405798,21.47
22-02-19,14034781,36405799,26.02
22-02-19,14034781,36405800,9.2
22-02-19,14034781,36405801,10.07
22-02-19,14034821,36405875,527.96
22-02-19,14034821,36405876,58.26
22-02-19,14034821,36405878,56.26
22-02-19,14034821,36405879,20.76
22-02-19,14292166,36819955,20.36
22-02-19,14292166,36819957,14.3
22-02-19,14293207,36821752,14.32
22-02-19,14293207,36821754,9.68
22-02-19,14293210,36821758,10.19
22-02-19,14293210,36821759,9.46
22-02-19,14293213,36821762,0
22-02-19,14293235,36821816,359.94
22-02-19,14293237,36821818,0
22-02-19,14378168,36982332,405.94
22-02-19,14378168,36982334,181.29
22-02-19,14378182,36982415,24.51
22-02-19,14378182,36982416,18.38
22-02-19,14378200,36982517,14.73
22-02-19,14378200,36982518,10.63
22-02-19,14378200,36982519,53.32
22-02-19,14378220,36982565,76.87
22-02-19,14378267,36982634,47.71
22-02-19,14378436,36982854,36.86
22-02-19,14378436,36982855,29.6
22-02-19,14378436,36982903,62.08
22-02-19,14378459,36982917,25.11
22-02-19,14378459,36982918,118.78
22-02-19,14450374,37108858,18.49
22-02-19,14450407,37108899,50.95
22-02-19,14674745,37505231,27.54
22-02-19,14674745,37505232,39.5
22-02-19,14674745,37505233,93.85
22-02-19,14674835,37505409,116.33
22-02-19,14675409,37506445,140
22-02-19,14675747,37506982,24.23
22-02-19,14675747,37506983,13.05
22-02-19,14675747,37506984,85.43
22-02-19,14675747,37506985,63.17
22-02-19,14675836,37507142,127.06
22-02-19,14675836,37507143,71.74
22-02-19,14675836,37507144,154.12
22-02-19,14675836,37507145,260.29
22-02-19,14675852,37507167,7.84
22-02-19,14675852,37507169,30.32
22-02-19,14675852,37507170,15.75
22-02-19,14675855,37507173,102.57
22-02-19,14675855,37507175,116.74
22-02-19,14675855,37507176,213.81
22-02-19,14675949,37507352,11.66
22-02-19,14675949,37507354,18.06
22-02-19,14675949,37507355,31.75
22-02-19,14675949,37507356,11.24
22-02-19,14675949,37507357,13.62
22-02-19,14675950,37507361,71.27
23-02-19,11487692,32636732,14.92
23-02-19,11487692,32636733,9.65
23-02-19,11487745,32636813,11.59
23-02-19,11488831,32638613,0
23-02-19,11488835,32638620,0
23-02-19,11531497,32701506,57.45
23-02-19,11531515,32701525,45.63
23-02-19,11531547,32701582,36.56
23-02-19,11531557,32701599,59.16
23-02-19,11532401,32702811,96.63
23-02-19,11532402,32702815,87.48
23-02-19,11545831,32721042,55.46
23-02-19,11545842,32721061,0
23-02-19,11582321,32785700,61.93
23-02-19,11597267,32805031,796.14
23-02-19,11597267,32805032,9023.36
23-02-19,11597335,32805107,76.69
23-02-19,11597520,32805359,47.24
23-02-19,11597520,32805360,429.92
23-02-19,11661745,32877458,247.24
23-02-19,11661745,32877459,237.56
23-02-19,11661745,32877460,231.32
23-02-19,11661745,32877461,240.11
23-02-19,11661745,32877462,233.78
23-02-19,11661919,32877642,39.6
23-02-19,11661919,32877643,36.02
23-02-19,11661919,32877644,38.49
23-02-19,11661919,32877645,37.87
23-02-19,11661919,32877646,34.91
23-02-19,11662162,32877939,20.39
23-02-19,11662162,32877940,19.73
23-02-19,11662162,32877941,19.73
23-02-19,11662162,32877942,20.69
23-02-19,11662162,32877943,19.76
23-02-19,11819050,33115441,0
23-02-19,11819050,33115443,0
23-02-19,11819102,33115521,0
23-02-19,11819166,33115609,0
23-02-19,11823649,33121966,0
23-02-19,11823649,33121967,570.9
23-02-19,11823649,33121968,278
23-02-19,11823780,33122159,81
23-02-19,11823861,33122295,0
23-02-19,11823861,33122296,65.9
23-02-19,11823861,33122297,0
23-02-19,12178676,33619957,197.23
23-02-19,12178676,33619958,72.71
23-02-19,12178711,33620004,26.11
23-02-19,12178750,33620049,21.01
23-02-19,12178768,33620101,11.3
23-02-19,12190679,33640355,30.45
23-02-19,12304034,33790846,32.53
23-02-19,12304034,33790847,333.37
23-02-19,12304040,33790853,22.45
23-02-19,12304040,33790854,24.85
23-02-19,12304040,33790855,24.7
23-02-19,12304040,33790857,25.93
23-02-19,12304042,33790859,83.9
23-02-19,12314829,33808285,62.4
23-02-19,12317600,33813080,1979.17
23-02-19,12317600,33813081,2363.2
23-02-19,12317600,33813082,324.56
23-02-19,12317617,33813111,40.7
23-02-19,12317617,33813112,45.63
23-02-19,12435950,34000963,55
23-02-19,12501879,34122331,61.61
23-02-19,12501909,34122385,48.42
23-02-19,12501909,34122386,34.7
23-02-19,12501957,34738345,49.97
23-02-19,12706263,34428355,0
23-02-19,12706263,34428356,32.77
23-02-19,12706263,34428357,65.76
23-02-19,12933542,34813479,0
23-02-19,12933542,34813480,89.7
23-02-19,13075378,35050649,57.1
23-02-19,13075378,35050651,68.42
23-02-19,13075378,35050652,47.85
23-02-19,13075452,35050780,47.87
23-02-19,13075505,35050867,6.79
23-02-19,13963188,36281804,227.7
23-02-19,13964650,36385438,84.68
23-02-19,13964650,36385442,17.63
23-02-19,13964774,36385318,72.64
23-02-19,13964774,36385330,61.67
23-02-19,13964774,36385367,27.66
23-02-19,13964791,36385484,29.7
23-02-19,13964827,36284305,101.25
23-02-19,13964902,36284399,0
23-02-19,13964925,36284430,68.4
23-02-19,13964944,36284452,0
23-02-19,13964970,36284481,0
23-02-19,13965213,36384628,27.91
23-02-19,13965213,36384653,14.66
23-02-19,13965213,36384669,24.33
23-02-19,13965248,36384575,66.78
23-02-19,13965248,36384578,58.28
23-02-19,13965248,36384605,25.39
23-02-19,13965266,36384716,25.81
23-02-19,13965291,36284903,9.34
23-02-19,13965291,36284905,41.15
23-02-19,13965335,36284996,22.13
23-02-19,13965400,36285098,0
23-02-19,13965505,36285297,87.34
23-02-19,13965505,36285298,124.69
23-02-19,14008456,36367710,50.05
23-02-19,14008456,36367711,40.24
23-02-19,14008456,36367712,22.09
23-02-19,14008599,36367888,35.33
23-02-19,14034781,36405797,44.98
23-02-19,14034781,36405798,9.98
23-02-19,14034781,36405799,17.14
23-02-19,14034781,36405800,4.8
23-02-19,14034781,36405801,7.51
23-02-19,14034821,36405875,229.66
23-02-19,14034821,36405876,24.68
23-02-19,14034821,36405878,19.17
23-02-19,14034821,36405879,12.46
23-02-19,14292166,36819955,29.08
23-02-19,14292166,36819957,14.43
23-02-19,14292560,36820658,0
23-02-19,14293207,36821752,25.11
23-02-19,14293207,36821754,13.59
23-02-19,14293210,36821758,10.76
23-02-19,14293210,36821759,6.27
23-02-19,14293235,36821816,224.1
23-02-19,14378168,36982332,70.55
23-02-19,14378168,36982334,92.26
23-02-19,14378182,36982415,18.75
23-02-19,14378182,36982416,13.8
23-02-19,14378200,36982517,10.95
23-02-19,14378200,36982518,7.95
23-02-19,14378200,36982519,41.12
23-02-19,14378220,36982565,141.72
23-02-19,14378267,36982634,96.76
23-02-19,14378436,36982854,35.09
23-02-19,14378436,36982855,27.25
23-02-19,14378436,36982903,68.17
23-02-19,14378459,36982917,17.98
23-02-19,14378459,36982918,102.76
23-02-19,14450374,37108858,20.25
23-02-19,14450407,37108899,67.16
23-02-19,14674745,37505231,31.2
23-02-19,14674745,37505232,74.96
23-02-19,14674745,37505233,168.84
23-02-19,14674835,37505409,152.23
23-02-19,14675747,37506982,27.12
23-02-19,14675747,37506983,15.45
23-02-19,14675747,37506984,69.42
23-02-19,14675747,37506985,142.34
23-02-19,14675836,37507142,225.15
23-02-19,14675836,37507143,137.44
23-02-19,14675836,37507144,204.47
23-02-19,14675836,37507145,339.57
23-02-19,14675852,37507167,13.86
23-02-19,14675852,37507169,27.38
23-02-19,14675852,37507170,53.34
23-02-19,14675855,37507173,208.23
23-02-19,14675855,37507175,182.11
23-02-19,14675855,37507176,290.38
23-02-19,14675949,37507352,12.91
23-02-19,14675949,37507354,28.47
23-02-19,14675949,37507355,66.5
23-02-19,14675949,37507356,11.12
23-02-19,14675949,37507357,12.77
23-02-19,14675950,37507361,106.94
24-02-19,11487692,32636732,22.8
24-02-19,11487692,32636733,12.98
24-02-19,11487745,32636813,20.54
24-02-19,11488831,32638613,0
24-02-19,11488835,32638620,0
24-02-19,11531497,32701506,78.18
24-02-19,11531515,32701525,64.1
24-02-19,11531547,32701582,13.45
24-02-19,11531557,32701599,33.54
24-02-19,11532401,32702811,137.72
24-02-19,11532402,32702815,44.74
24-02-19,11545831,32721042,45.65
24-02-19,11545842,32721061,435.5
24-02-19,11582321,32785700,100.12
24-02-19,11597267,32805031,1899.48
24-02-19,11597267,32805032,7509.06
24-02-19,11597335,32805107,67.16
24-02-19,11597520,32805359,136.56
24-02-19,11597520,32805360,464.9
24-02-19,11661745,32877458,1797.9
24-02-19,11661745,32877459,1821.63
24-02-19,11661745,32877460,1813.85
24-02-19,11661745,32877461,1809.1
24-02-19,11661745,32877462,1808.72
24-02-19,11661919,32877642,221.74
24-02-19,11661919,32877643,223.14
24-02-19,11661919,32877644,229.51
24-02-19,11661919,32877645,226.05
24-02-19,11661919,32877646,227.02
24-02-19,11662162,32877939,19.38
24-02-19,11662162,32877940,19.9
24-02-19,11662162,32877941,18.93
24-02-19,11662162,32877942,21.49
24-02-19,11662162,32877943,21.78
24-02-19,11819050,33115441,0
24-02-19,11819050,33115443,0
24-02-19,11819102,33115521,151.3
24-02-19,11819166,33115609,187.4
24-02-19,11823649,33121966,62.4
24-02-19,11823649,33121967,444.3
24-02-19,11823649,33121968,0
24-02-19,11823780,33122159,190.6
24-02-19,11823861,33122295,0
24-02-19,11823861,33122296,242.5
24-02-19,11823861,33122297,55
24-02-19,12178676,33619957,1003.27
24-02-19,12178676,33619958,321.12
24-02-19,12178711,33620004,44.03
24-02-19,12178750,33620049,98.14
24-02-19,12178768,33620101,22.23
24-02-19,12190679,33640355,25.57
24-02-19,12304034,33790846,61.92
24-02-19,12304034,33790847,320.09
24-02-19,12304040,33790853,149.94
24-02-19,12304040,33790854,146.81
24-02-19,12304040,33790855,142.36
24-02-19,12304040,33790857,158.44
24-02-19,12304042,33790859,0
24-02-19,12314829,33808285,85.2
24-02-19,12317600,33813080,7468.18
24-02-19,12317600,33813081,16490.89
24-02-19,12317600,33813082,1634.74
24-02-19,12317617,33813111,72.14
24-02-19,12317617,33813112,86.36
24-02-19,12435950,34000963,0
24-02-19,12501879,34122331,100.11
24-02-19,12501909,34122385,86.1
24-02-19,12501909,34122386,39.83
24-02-19,12501957,34738345,183.14
24-02-19,12640362,34314826,0
24-02-19,12706263,34428356,48.83
24-02-19,12706263,34428357,103.33
24-02-19,12706449,34428634,0
24-02-19,12706449,34428635,0
24-02-19,12933542,34813479,88.2
24-02-19,12933542,34813480,174.6
24-02-19,13075378,35050649,136.54
24-02-19,13075378,35050651,251.29
24-02-19,13075378,35050652,85.79
24-02-19,13075452,35050780,63.28
24-02-19,13075505,35050867,16.17
24-02-19,13149038,35149959,125
24-02-19,13964650,36385438,29.51
24-02-19,13964650,36385442,8.69
24-02-19,13964774,36385318,28.13
24-02-19,13964774,36385330,30.29
24-02-19,13964774,36385367,17.57
24-02-19,13964791,36385484,16.63
24-02-19,13964827,36284305,35.48
24-02-19,13964902,36284399,0
24-02-19,13964925,36284430,60.1
24-02-19,13964944,36284452,75
24-02-19,13964970,36284481,0
24-02-19,13965213,36384628,58.39
24-02-19,13965213,36384653,25.04
24-02-19,13965213,36384669,58.64
24-02-19,13965248,36384575,119.81
24-02-19,13965248,36384578,153.78
24-02-19,13965248,36384605,57.05
24-02-19,13965266,36384716,43.81
24-02-19,13965291,36284903,10.25
24-02-19,13965291,36284905,103.17
24-02-19,13965335,36284996,34.02
24-02-19,13965400,36285098,0
24-02-19,13965505,36285297,295.91
24-02-19,13965505,36285298,398.22
24-02-19,14008456,36367710,86.26
24-02-19,14008456,36367711,113.28
24-02-19,14008456,36367712,61.86
24-02-19,14008599,36367888,85.67
24-02-19,14034781,36405797,73.43
24-02-19,14034781,36405798,25.9
24-02-19,14034781,36405799,29.56
24-02-19,14034781,36405800,9.68
24-02-19,14034781,36405801,16.03
24-02-19,14034821,36405875,80.72
24-02-19,14034821,36405876,15.66
24-02-19,14034821,36405878,2.9
24-02-19,14034821,36405879,9.53
24-02-19,14292166,36819955,79.02
24-02-19,14292166,36819957,37.45
24-02-19,14292931,36821383,0
24-02-19,14293207,36821752,129.31
24-02-19,14293207,36821754,69.61
24-02-19,14293210,36821758,13.91
24-02-19,14293210,36821759,10.89
24-02-19,14293235,36821816,913.51
24-02-19,14378168,36982332,466.72
24-02-19,14378168,36982334,389.8
24-02-19,14378182,36982415,59.93
24-02-19,14378182,36982416,39.35
24-02-19,14378200,36982517,45.8
24-02-19,14378200,36982518,31.46
24-02-19,14378200,36982519,185.74
24-02-19,14378220,36982565,178.82
24-02-19,14378267,36982634,214.31
24-02-19,14378436,36982854,87.93
24-02-19,14378436,36982855,65.81
24-02-19,14378436,36982903,168.8
24-02-19,14378459,36982917,40.4
24-02-19,14378459,36982918,169.61
24-02-19,14378663,36983189,0
24-02-19,14450374,37108858,25.04
24-02-19,14450407,37108899,31.02
24-02-19,14674745,37505231,44.86
24-02-19,14674745,37505232,112.67
24-02-19,14674745,37505233,518.54
24-02-19,14674835,37505409,160.91
24-02-19,14675747,37506982,71.28
24-02-19,14675747,37506983,52.11
24-02-19,14675747,37506984,70.37
24-02-19,14675747,37506985,260.67
24-02-19,14675836,37507142,140.91
24-02-19,14675836,37507143,124.65
24-02-19,14675836,37507144,81.16
24-02-19,14675836,37507145,281.3
24-02-19,14675852,37507167,21.47
24-02-19,14675852,37507169,28.28
24-02-19,14675852,37507170,97.21
24-02-19,14675855,37507173,81.04
24-02-19,14675855,37507175,40.17
24-02-19,14675855,37507176,181.51
24-02-19,14675949,37507352,20.92
24-02-19,14675949,37507354,66.04
24-02-19,14675949,37507355,429.28
24-02-19,14675949,37507356,22.47
24-02-19,14675949,37507357,13.51
24-02-19,14675950,37507361,156.76
25-02-19,11487692,32636732,24.4
25-02-19,11487692,32636733,11.99
25-02-19,11487745,32636813,187.96
25-02-19,11488831,32638613,214.1
25-02-19,11488835,32638620,245
25-02-19,11531497,32701506,45.77
25-02-19,11531515,32701525,53.6
25-02-19,11531547,32701582,36.17
25-02-19,11531557,32701599,65.72
25-02-19,11532401,32702811,98.47
25-02-19,11532402,32702815,93.5
25-02-19,11545831,32721042,448.16
25-02-19,11545842,32721061,667.3
25-02-19,11582321,32785700,173.81
25-02-19,11597267,32805031,2390.73
25-02-19,11597267,32805032,7231.02
25-02-19,11597335,32805107,82.31
25-02-19,11597520,32805359,191.36
25-02-19,11597520,32805360,458.6
25-02-19,11661745,32877458,1442.98
25-02-19,11661745,32877459,1459.82
25-02-19,11661745,32877460,1452.53
25-02-19,11661745,32877461,1427.73
25-02-19,11661745,32877462,1422.86
25-02-19,11661919,32877642,173.64
25-02-19,11661919,32877643,174.18
25-02-19,11661919,32877644,173.5
25-02-19,11661919,32877645,170.15
25-02-19,11661919,32877646,179
25-02-19,11662162,32877939,10.24
25-02-19,11662162,32877940,8.4
25-02-19,11662162,32877941,12.02
25-02-19,11662162,32877942,11.44
25-02-19,11662162,32877943,10.71
25-02-19,11819050,33115441,182.8
25-02-19,11819050,33115443,0
25-02-19,11819102,33115521,0
25-02-19,11819166,33115609,0
25-02-19,11823649,33121966,0
25-02-19,11823649,33121967,897.3
25-02-19,11823649,33121968,0
25-02-19,11823780,33122159,373
25-02-19,11823861,33122295,0
25-02-19,11823861,33122296,0
25-02-19,11823861,33122297,0
25-02-19,12178676,33619957,1232.78
25-02-19,12178676,33619958,911.82
25-02-19,12178711,33620004,60.35
25-02-19,12178750,33620049,127.9
25-02-19,12178768,33620101,22.58
25-02-19,12190679,33640355,27.55
25-02-19,12304034,33790846,102.37
25-02-19,12304034,33790847,360.29
25-02-19,12304040,33790853,141.8
25-02-19,12304040,33790854,139.87
25-02-19,12304040,33790855,139.92
25-02-19,12304040,33790857,151.96
25-02-19,12304042,33790859,110
25-02-19,12314829,33808285,64.6
25-02-19,12317600,33813080,10202.69
25-02-19,12317600,33813081,14608.25
25-02-19,12317600,33813082,1634.18
25-02-19,12317617,33813111,113.12
25-02-19,12317617,33813112,55.06
25-02-19,12435950,34000963,0
25-02-19,12501879,34122331,137.24
25-02-19,12501909,34122385,45.02
25-02-19,12501909,34122386,19.97
25-02-19,12501957,34738345,170.04
25-02-19,12706263,34428356,45.27
25-02-19,12706263,34428357,54.06
25-02-19,12933542,34813479,0
25-02-19,12933542,34813480,0
25-02-19,13075378,35050649,111.76
25-02-19,13075378,35050651,402.14
25-02-19,13075378,35050652,66.26
25-02-19,13075452,35050780,39.64
25-02-19,13075505,35050867,28.22
25-02-19,13964650,36385438,46.93
25-02-19,13964650,36385442,23.48
25-02-19,13964774,36385318,41.62
25-02-19,13964774,36385330,91
25-02-19,13964774,36385367,25.68
25-02-19,13964791,36385484,20.31
25-02-19,13964827,36284305,43.34
25-02-19,13964902,36284399,0
25-02-19,13964925,36284430,278.2
25-02-19,13964944,36284452,0
25-02-19,13964970,36284481,0
25-02-19,13965213,36384628,52.95
25-02-19,13965213,36384653,26.68
25-02-19,13965213,36384669,49.47
25-02-19,13965248,36384575,56.06
25-02-19,13965248,36384578,118.78
25-02-19,13965248,36384605,48.02
25-02-19,13965266,36384716,36.03
25-02-19,13965291,36284903,14.07
25-02-19,13965291,36284905,80.38
25-02-19,13965335,36284996,41.43
25-02-19,13965400,36285098,0
25-02-19,13965505,36285297,263.01
25-02-19,13965505,36285298,704.03
25-02-19,14008456,36367710,30.03
25-02-19,14008456,36367711,66.35
25-02-19,14008456,36367712,30.03
25-02-19,14008599,36367888,51.22
25-02-19,14034781,36405797,71.23
25-02-19,14034781,36405798,15.79
25-02-19,14034781,36405799,22.04
25-02-19,14034781,36405800,7.84
25-02-19,14034781,36405801,18.55
25-02-19,14034821,36405875,233.42
25-02-19,14034821,36405876,76.25
25-02-19,14034821,36405878,18.41
25-02-19,14034821,36405879,26.84
25-02-19,14292166,36819955,65.87
25-02-19,14292166,36819957,34.33
25-02-19,14293207,36821752,63.42
25-02-19,14293207,36821754,31.56
25-02-19,14293210,36821758,17.04
25-02-19,14293210,36821759,14.76
25-02-19,14293235,36821816,374.76
25-02-19,14293237,36821818,0
25-02-19,14378168,36982332,1095.88
25-02-19,14378168,36982334,333.82
25-02-19,14378182,36982415,79.39
25-02-19,14378182,36982416,52.03
25-02-19,14378200,36982517,58.06
25-02-19,14378200,36982518,36.8
25-02-19,14378200,36982519,244.33
25-02-19,14378220,36982565,279.02
25-02-19,14378267,36982634,293.43
25-02-19,14378436,36982854,232.25
25-02-19,14378436,36982855,129.96
25-02-19,14378436,36982903,495.45
25-02-19,14378459,36982917,64.39
25-02-19,14378459,36982918,853.08
25-02-19,14450374,37108858,26.14
25-02-19,14450407,37108899,70.93
25-02-19,14674745,37505231,53.69
25-02-19,14674745,37505232,143.92
25-02-19,14674745,37505233,886.02
25-02-19,14674835,37505409,108.46
25-02-19,14675747,37506982,57.9
25-02-19,14675747,37506983,41.83
25-02-19,14675747,37506984,44.21
25-02-19,14675747,37506985,111.19
25-02-19,14675836,37507142,208.91
25-02-19,14675836,37507143,138.16
25-02-19,14675836,37507144,194.25
25-02-19,14675836,37507145,357.01
25-02-19,14675852,37507167,16.1
25-02-19,14675852,37507169,14.38
25-02-19,14675852,37507170,34
25-02-19,14675855,37507173,142.77
25-02-19,14675855,37507175,115.59
25-02-19,14675855,37507176,376.11
25-02-19,14675949,37507352,26.51
25-02-19,14675949,37507354,130.43
25-02-19,14675949,37507355,1014.16
25-02-19,14675949,37507356,33.98
25-02-19,14675949,37507357,15.62
25-02-19,14675950,37507361,87.03
26-02-19,11487692,32636732,52.75
26-02-19,11487692,32636733,29.95
